route_id,agency_id,trip_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,Merged Doc ID - ONTD_Chatbase_Export,Merged Doc URL - ONTD_Chatbase_Export,Link to merged Doc - ONTD_Chatbase_Export,Document Merge Status - ONTD_Chatbase_Export,_c53,_c54,_c55,_c56
213,UZ,UZ 109,Kherson,2026-03-16 13:35:00,Lviv,2026-03-16 10:23:00,109,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,20:48:00,1199.0,,,Mykolaiv - Vinnytsia - Zhmerynka - Khmelnytskyi - Ternopil,Mykolaiv,Vinnytsia,Zhmerynka,Khmelnytskyi,Ternopil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
213,UZ,UZ 110,Lviv,2026-03-16 16:03:00,Kherson,2026-03-16 12:50:00,110,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,20:47:00,1199.0,,,Ternopil - Khmelnytskyi - Zhmerynka - Vinnytsia - Mykolaiv,Ternopil,Khmelnytskyi,Zhmerynka,Vinnytsia,Mykolaiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
151,UZ,UZ 112 L,Lviv,2026-03-16 15:30:00,Izyum,2026-03-16 11:15:00,112 L,0,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,19:45:00,1242.0,,,Kyiv Pasazhyrskyi - Lubny - Myrhorod - Poltava - Kharkiv,Kyiv Pasazhyrskyi,Lubny,Myrhorod,Poltava,Kharkiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
151,UZ,UZ 112 P,Izyum,2026-03-16 18:29:00,Lviv,2026-03-16 13:39:00,112 P,1,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,19:10:00,1242.0,,,Kharkiv - Poltava - Myrhorod - Lubny - Kyiv Pasazhyrskyi,Kharkiv,Poltava,Myrhorod,Lubny,Kyiv Pasazhyrskyi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
157,UZ,UZ 113,Kharkiv,2026-03-16 07:50:00,Lviv,2026-03-16 09:11:00,113,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,25:21:00,1108.0,,,Sumy - Konotop - Kyiv Pasazhyrskyi - Fastiv - Korosten - Kovel - Chervonohrad,Sumy,Konotop,Kyiv Pasazhyrskyi,Fastiv,Korosten,Kovel,Chervonohrad,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
157,UZ,UZ 114,Lviv,2026-03-16 17:11:00,Kharkiv,2026-03-16 19:26:00,114,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,26:15:00,1108.0,,,Chervonohrad - Kovel - Korosten - Fastiv - Kyiv Pasazhyrskyi - Konotop - Sumy,Chervonohrad,Kovel,Korosten,Fastiv,Kyiv Pasazhyrskyi,Konotop,Sumy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
200,UZ,UZ 121,Kherson,2026-03-16 16:40:00,Kyiv Pasazhyrskyi,2026-03-16 09:20:00,121,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,16:40:00,677.0,,,Mykolaiv,Mykolaiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
200,UZ,UZ 122,Kyiv Pasazhyrskyi,2026-03-16 21:08:00,Kherson,2026-03-16 08:33:00,122,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,11:25:00,677.0,,,Mykolaiv,Mykolaiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
212,UZ,UZ 128 L,Lviv,2026-03-16 13:58:00,Zaporizhzhia 1,2026-03-16 15:36:00,128 L,0,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,25:38:00,1209.0,,,Lviv Pidzamche - Ternopil - Khmelnytskyi - Zhmerynka - Oleksandriia - Kryvyi Rih - Dnipro Holovny,Lviv Pidzamche,Ternopil,Khmelnytskyi,Zhmerynka,Oleksandriia,Kryvyi Rih,Dnipro Holovny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
212,UZ,UZ 128 P,Zaporizhzhia 1,2026-03-16 09:50:00,Lviv Pidzamche,2026-03-16 12:24:00,128 P,1,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,26:34:00,1209.0,,,Dnipro Holovny - Kryvyi Rih - Oleksandriia - Zhmerynka - Khmelnytskyi - Ternopil - Lviv Pidzamche,Dnipro Holovny,Kryvyi Rih,Oleksandriia,Zhmerynka,Khmelnytskyi,Ternopil,Lviv Pidzamche,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
219,UZ,UZ 136 L,Chernivtsi,2026-03-16 14:57:00,Odesa Holovna,2026-03-16 08:26:00,136 L,0,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,17:29:00,1011.0,,,Ivano-Frankivsk - Lviv - Ternopil - Khmelnytskyi - Zhmerynka - Podilsk,Ivano-Frankivsk,Lviv,Ternopil,Khmelnytskyi,Zhmerynka,Podilsk,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
219,UZ,UZ 136 Š,Odesa Holovna,2026-03-16 18:19:00,Chernivtsi,2026-03-16 11:23:00,136 Š,1,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,17:04:00,1011.0,,,Podilsk - Zhmerynka - Khmelnytskyi - Ternopil - Lviv - Ivano-Frankivsk,Podilsk,Zhmerynka,Khmelnytskyi,Ternopil,Lviv,Ivano-Frankivsk,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
180,UZ,UZ 139,Kyiv Pasazhyrskyi,2026-03-16 23:32:00,Kamianets-Podilskyi,2026-03-16 08:36:00,139,0,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,9:04:00,458.0,,,Fastiv,Fastiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
180,UZ,UZ 140,Kamianets-Podilskyi,2026-03-16 20:12:00,Kyiv Pasazhyrskyi,2026-03-16 05:20:00,140,1,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,9:08:00,458.0,,,Fastiv,Fastiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
166,UZ,UZ 141,Ivano-Frankivsk,2026-03-16 14:44:00,Chernihiv,2026-03-16 07:54:00,141,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,17:10:00,961.0,,,Lviv - Ternopil - Khmelnytskyi - Vinnytsia - Kyiv Pasazhyrskyi,Lviv,Ternopil,Khmelnytskyi,Vinnytsia,Kyiv Pasazhyrskyi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
166,UZ,UZ 142,Chernihiv,2026-03-16 21:18:00,Ivano-Frankivsk,2026-03-16 13:20:00,142,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,16:02:00,961.0,,,Kyiv Pasazhyrskyi - Vinnytsia - Khmelnytskyi - Ternopil - Lviv,Kyiv Pasazhyrskyi,Vinnytsia,Khmelnytskyi,Ternopil,Lviv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
177,UZ,UZ 143,Sumy,2026-03-16 19:01:00,Rakhiv,2026-03-16 19:10:00,143,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,24:09:00,961.0,,,Konotop - Kyiv Pasazhyrskyi - Vinnytsia - Khmelnytskyi - Ternopil - Lviv - Ivano-Frankivsk - Yasinia,Konotop,Kyiv Pasazhyrskyi,Vinnytsia,Khmelnytskyi,Ternopil,Lviv,Ivano-Frankivsk,Yasinia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
177,UZ,UZ 144,Rakhiv,2026-03-16 09:54:00,Sumy,2026-03-16 09:56:00,144,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,24:02:00,1243.0,,,Yasinia - Ivano-Frankivsk - Lviv - Ternopil - Khmelnytskyi - Vinnytsia - Kyiv Pasazhyrskyi - Konotop,Yasinia,Ivano-Frankivsk,Lviv,Ternopil,Khmelnytskyi,Vinnytsia,Kyiv Pasazhyrskyi,Konotop,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
167,UZ,UZ 149,Poltava,2026-03-16 17:24:00,Chernivtsi,2026-03-16 12:25:00,149,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,19:01:00,1073.0,20.6,19.2,Myrhorod - Lubny - Kyiv Pasazhyrskyi - Lviv - Ivano-Frankivsk,Myrhorod,Lubny,Kyiv Pasazhyrskyi,Lviv,Ivano-Frankivsk,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
167,UZ,UZ 150,Chernivtsi,2026-03-16 14:32:00,Poltava,2026-03-16 09:37:00,150,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,19:05:00,1073.0,20.6,19.2,Ivano-Frankivsk - Lviv - Kyiv Pasazhyrskyi - Lubny - Myrhorod,Ivano-Frankivsk,Lviv,Kyiv Pasazhyrskyi,Lubny,Myrhorod,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
175,UZ,UZ 181 L,Ivano-Frankivsk,2026-03-16 12:43:00,Dnipro Holovny,2026-03-16 09:25:00,181 L,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,20:42:00,1221.0,21.9,17.94,Lviv - Ternopil - Khmelnytskyi - Vinnytsia - Oleksandriia,Lviv,Ternopil,Khmelnytskyi,Vinnytsia,Oleksandriia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
175,UZ,UZ 181 P,Dnipro Holovny,2026-03-16 14:35:00,Ivano-Frankivsk,2026-03-16 11:22:00,181 P,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,20:47:00,1221.0,21.9,17.94,Oleksandriia - Vinnytsia - Khmelnytskyi - Ternopil - Lviv,Oleksandriia,Vinnytsia,Khmelnytskyi,Ternopil,Lviv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
210,UZ,UZ 192 P,Kramatorsk,2026-03-16 17:32:00,Odesa Holovna,2026-03-16 13:04:00,192 P,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,19:32:00,1278.0,19.9,15.57,Sloviansk - Dnipro Holovny - Oleksandriia - Podilsk,Sloviansk,Dnipro Holovny,Oleksandriia,Podilsk,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
210,UZ,UZ 192 Š,Odesa Holovna,2026-03-16 20:58:00,Kramatorsk,2026-03-16 16:45:00,192 Š,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,19:47:00,1278.0,19.9,15.57,Podilsk - Oleksandriia - Dnipro Holovny - Sloviansk,Podilsk,Oleksandriia,Dnipro Holovny,Sloviansk,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
201,UZ,UZ 194 L,Yasinia,2026-03-16 13:28:00,Kryvyi Rih,2026-03-16 10:34:00,194 L,0,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,21:06:00,1288.0,,,Vorokhta - Ivano-Frankivsk - Lviv - Kyiv Pasazhyrskyi - Oleksandriia,Vorokhta,Ivano-Frankivsk,Lviv,Kyiv Pasazhyrskyi,Oleksandriia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
201,UZ,UZ 194 P,Kryvyi Rih,2026-03-16 11:02:00,Yasinia,2026-03-16 10:06:00,194 P,1,,UA,Y,,2024: every 2nd day,"bunkbed, couchette, sleeper",,,,,,2.0,23:04:00,1288.0,,,Oleksandriia - Kyiv Pasazhyrskyi - Lviv - Ivano-Frankivsk - Vorokhta,Oleksandriia,Kyiv Pasazhyrskyi,Lviv,Ivano-Frankivsk,Vorokhta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
196,UZ,UZ 357,Kyiv Pasazhyrskyi,2026-03-16 20:37:00,Yasinia,2026-03-16 13:25:00,357,0,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,16:48:00,872.0,,,Fastiv - Vinnytsia - Khmelnytskyi - Ternopil - Vorokhta,Fastiv,Vinnytsia,Khmelnytskyi,Ternopil,Vorokhta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
196,UZ,UZ 358,Yasinia,2026-03-16 14:04:00,Kyiv Pasazhyrskyi,2026-03-16 07:47:00,358,1,,UA,Y,,Daily,"bunkbed, couchette, sleeper",,,,,,2.0,17:43:00,872.0,,,Vorokhta - Ternopil - Khmelnytskyi - Vinnytsia - Fastiv,Vorokhta,Ternopil,Khmelnytskyi,Vinnytsia,Fastiv,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY,https://docs.google.com/document/d/18h7h10YFhTe1NXj2A1smduQdB9XRGzpN_S7lZN_juBY/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:08 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:09 PM,,,,
